Start Latitude [degrees],Start Longitude [degrees],CTD Depth [m],Start Time [UTC],Count
44.35919,-124.96494,-9999999.0,2024-08-15 19:39:10.708000+00:00,1
44.35919,-124.96494,-9999999.0,2024-08-15 19:39:36.208000+00:00,2
44.35984,-124.96455,-9999999.0,2024-08-22 09:57:50.328000+00:00,1
44.35984,-124.96455,-9999999.0,2024-08-22 09:58:27.368000+00:00,2
44.3645,-124.94833333333334,10.101,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,20.101,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,50.199,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,100.338,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,150.342,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,200.383,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,249.923,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,299.888,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,400.115,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,549.54,2022-08-26 13:57:26+00:00,1
44.3645,-124.94833333333334,578.256,2022-08-26 13:57:26+00:00,2
44.36667,-124.955,-9999999.0,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,12.85,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,22.838,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,52.5,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,102.545,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,102.961,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,152.823,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,202.713,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,202.775,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,252.681,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,302.224,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,302.372,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,402.72,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,502.858,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,502.867,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,552.632,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,552.934,2018-07-23 23:20:04+00:00,1
44.36667,-124.955,597.36,2018-07-23 23:20:04+00:00,1
44.36817,-124.95017,-9999999.0,2015-07-24 23:59:29+00:00,1
44.36817,-124.95017,10.21,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,20.596,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,20.731,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,39.991,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,40.201,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,100.625,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,199.956,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,299.919,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,400.623,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,450.105,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,500.252,2015-07-25 00:35:28+00:00,1
44.36817,-124.95017,574.788,2015-07-25 00:35:28+00:00,1
44.36824,-124.95279,572.775,2015-07-24 22:02:00+00:00,1
44.36824,-124.95266,-9999999.0,2018-07-23 02:41:46+00:00,4
44.36829,-124.95278,-9999999.0,2017-08-25 23:32:00+00:00,4
44.36832,-124.95281,501.127,2015-07-24 22:02:00+00:00,1
44.36833,-124.95279,403.488,2015-07-24 22:02:00+00:00,1
44.36834,-124.95283,454.244,2015-07-24 22:02:00+00:00,1
44.36921043,-124.95353537,-9999999.0,2023-08-28 22:58:00+00:00,3
44.3693713,-124.9536626,-9999999.0,2022-08-19 19:04:50+00:00,3
44.36949,-124.95367,-9999999.0,2019-06-19 13:42:19+00:00,2
44.3695,-124.96133,10.195,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,20.174,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,41.943,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,61.5,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,81.245,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,100.573,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,120.812,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,139.73,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,160.169,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,180.0,2024-08-09 07:03:31+00:00,1
44.3695,-124.96133,200.179,2024-08-09 07:03:31+00:00,2
44.3695,-124.96133,220.283,2024-08-09 07:03:31+00:00,1
44.36967,-124.9525,7.059,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,7.141,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,25.157,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,25.181,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,190.324,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,190.345,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,576.044,2015-08-04 00:58:38+00:00,1
44.36967,-124.9525,576.223,2015-08-04 00:58:38+00:00,1
44.36972,-124.96,10.034,2016-08-07 06:50:42+00:00,1
44.36972,-124.96,20.314,2016-08-07 06:50:42+00:00,1
44.36972,-124.96,50.093,2016-08-07 06:50:42+00:00,1
44.36972,-124.96,109.898,2016-08-07 06:50:42+00:00,2
44.36972,-124.96,199.931,2016-08-07 06:50:42+00:00,1
44.36972,-124.96,250.102,2016-08-07 06:50:42+00:00,2
44.36972,-124.96,400.131,2016-08-07 06:50:42+00:00,1
44.36972,-124.96,540.006,2016-08-07 06:50:42+00:00,1
44.36972,-124.96,569.558,2016-08-07 06:50:42+00:00,1
44.3715,-124.9615,10.217,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,20.046,2023-08-15 06:40:20+00:00,2
44.3715,-124.9615,40.21,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,59.606,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,79.897,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,99.475,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,120.492,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,139.622,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,159.706,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,180.208,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,199.504,2023-08-15 06:40:20+00:00,1
44.3715,-124.9615,219.369,2023-08-15 06:40:20+00:00,1
44.3715,-124.95766666666668,200.267,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,225.029,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,250.114,2023-09-09 11:33:18+00:00,2
44.3715,-124.95766666666668,275.168,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,300.075,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,325.392,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,350.04,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,350.052,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,399.521,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,450.175,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,500.147,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,550.169,2023-09-09 11:33:18+00:00,1
44.3715,-124.95766666666668,569.943,2023-09-09 11:33:18+00:00,1
44.37233,-124.95267,200.609,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,250.411,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,275.453,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,300.324,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,325.395,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,400.47,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,450.723,2024-08-28 03:28:33+00:00,2
44.37233,-124.95267,500.766,2024-08-28 03:28:33+00:00,1
44.37233,-124.95267,550.224,2024-08-28 03:28:33+00:00,2
44.37233333333333,-124.951,199.951,2023-09-15 15:40:56+00:00,2
44.37233333333333,-124.951,224.998,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,250.432,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,275.159,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,300.321,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,325.781,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,350.008,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,399.93,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,450.034,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,499.719,2023-09-15 15:40:56+00:00,1
44.37233333333333,-124.951,525.285,2023-09-15 15:40:56+00:00,1
44.3725,-124.95133333333334,200.331,2023-09-11 06:29:27+00:00,2
44.3725,-124.95133333333334,250.12,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,275.581,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,299.686,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,350.23,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,400.25,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,450.199,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,500.163,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,525.43,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,560.268,2023-09-11 06:29:27+00:00,1
44.3725,-124.95133333333334,560.297,2023-09-11 06:29:27+00:00,1
44.373,-124.95633,13.016,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,22.49,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,42.774,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,62.76,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,82.471,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,102.597,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,122.051,2018-07-15 04:39:48+00:00,2
44.373,-124.95633,122.575,2018-07-15 04:39:48+00:00,2
44.373,-124.95633,141.826,2018-07-15 04:39:48+00:00,2
44.373,-124.95633,141.867,2018-07-15 04:39:48+00:00,2
44.373,-124.95633,161.97,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,182.11,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,202.556,2018-07-15 04:39:48+00:00,1
44.373,-124.95633,222.273,2018-07-15 04:39:48+00:00,1
44.3736,-124.956,-9999999.0,2024-08-08 22:33:05.079000+00:00,2
44.3736,-124.956,-9999999.0,2024-08-08 22:34:10.609000+00:00,1
44.37367,-124.95317,13.073,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,22.732,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,22.768,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,42.761,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,62.627,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,82.347,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,102.252,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,121.541,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,121.755,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,141.951,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,142.025,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,162.219,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,181.323,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,201.296,2018-07-17 22:38:58+00:00,1
44.37367,-124.95317,221.33,2018-07-17 22:38:58+00:00,1
44.37383,-124.96,11.41,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,21.108,2019-06-13 21:38:14+00:00,2
44.37383,-124.96,21.31,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,41.062,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,60.995,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,80.766,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,101.277,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,120.491,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,140.599,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,160.86,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,180.911,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,200.725,2019-06-13 21:38:14+00:00,1
44.37383,-124.96,221.151,2019-06-13 21:38:14+00:00,1
44.37383,-124.953,-9999999.0,2018-07-17 22:13:46+00:00,1
44.37383333333333,-124.95166666666668,9.913,2022-08-23 10:41:06+00:00,2
44.37383333333333,-124.95166666666668,20.001,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,50.329,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,100.248,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,149.909,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,200.214,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,249.647,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,399.873,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,550.13,2022-08-23 10:41:06+00:00,1
44.37383333333333,-124.95166666666668,564.772,2022-08-23 10:41:06+00:00,1
44.374,-124.9505,9.738,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,20.563,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,20.596,2021-08-26 09:16:44+00:00,2
44.374,-124.9505,39.961,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,59.564,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,80.152,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,99.868,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,119.962,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,139.92,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,159.86,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,179.814,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,198.738,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,399.431,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,560.097,2021-08-26 09:16:44+00:00,1
44.374,-124.9505,560.428,2021-08-26 09:16:44+00:00,1
44.37405,-124.95625,-9999999.0,2017-07-27 23:37:00+00:00,1
44.37406,-124.95624,-9999999.0,2017-07-27 23:37:00+00:00,2
44.37416667,-124.9625,-9999999.0,2020-08-11 23:18:01+00:00,1
44.37416667,-124.9625,9.638,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,20.238,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,20.267,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,40.226,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,59.769,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,60.422,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,80.253,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,99.679,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,119.891,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,120.036,2020-08-11 23:39:18+00:00,1
44.37416667,-124.9625,140.403,2020-08-11 23:39:18+00:00,1
