latitude,longitude,station_name,source_file
44.3693713,-124.9536626,Oregon Offshore BEP,Cabled-13_TN407_Discrete_Summary.csv
44.5698676,-125.1467985,Southern Hydrate Ridge,Cabled-13_TN407_Discrete_Summary.csv
45.8168164,-129.7539992,Axial Base Junction Box LJ03A,Cabled-13_TN407_Discrete_Summary.csv
45.8168141,-129.7540014,Axial Base Junction Box LJ03A,Cabled-13_TN407_Discrete_Summary.csv
45.8168141,-129.7540014,Axial Base Junction Box LJ03A,Cabled-13_TN407_Discrete_Summary.csv
45.9548073,-130.0088606,Axial Central Caldera,Cabled-13_TN407_Discrete_Summary.csv
45.9548073,-130.0088606,Axial Central Caldera,Cabled-13_TN407_Discrete_Summary.csv
45.9548073,-130.0088606,Axial Central Caldera,Cabled-13_TN407_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.9615,Oregon Offshore Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.532833333333336,-125.39166666666668,Slope Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.83433333333333,-129.74683333333334,Axial Base Shallow Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.824666666666666,-129.75966666666667,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3715,-124.95766666666668,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.3725,-124.95133333333334,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.523666666666664,-125.37566666666666,Slope Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
45.834666666666664,-129.75916666666666,Axial Base Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.37233333333333,-124.951,Oregon Offshore Deep Profiler,Cabled-14_TN422_Discrete_Summary.csv
44.51520557,-125.39016601,Slope Base Junction Box LJ01A,Cabled-14_TN422_Discrete_Summary.csv
44.51520557,-125.39016601,Slope Base Junction Box LJ01A,Cabled-14_TN422_Discrete_Summary.csv
44.51520557,-125.39016601,Slope Base Junction Box LJ01A,Cabled-14_TN422_Discrete_Summary.csv
44.63721099,-124.30574754,Oregon Shelf BEP,Cabled-14_TN422_Discrete_Summary.csv
44.63721099,-124.30574754,Oregon Shelf BEP,Cabled-14_TN422_Discrete_Summary.csv
44.63721058,-124.30574781,Oregon Shelf BEP,Cabled-14_TN422_Discrete_Summary.csv
44.56982892,-125.146569,Southern Hydrate Ridge,Cabled-14_TN422_Discrete_Summary.csv
44.36921043,-124.95353537,Oregon Offshore BEP,Cabled-14_TN422_Discrete_Summary.csv
44.36921043,-124.95353537,Oregon Offshore BEP,Cabled-14_TN422_Discrete_Summary.csv
44.36921043,-124.95353537,Oregon Offshore BEP,Cabled-14_TN422_Discrete_Summary.csv
45.93343702,-130.0141587,Axial ASHS Vent Field,Cabled-14_TN422_Discrete_Summary.csv
45.81678431,-129.7540016,Axial Base Junction Box LJ03A,Cabled-14_TN422_Discrete_Summary.csv
45.81678431,-129.7540016,Axial Base Junction Box LJ03A,Cabled-14_TN422_Discrete_Summary.csv
45.81678431,-129.7540016,Axial Base Junction Box LJ03A,Cabled-14_TN422_Discrete_Summary.csv
45.95466744,-130.00880325,Axial Central Caldera,Cabled-14_TN422_Discrete_Summary.csv
45.9398706,-129.97400968,Axial Eastern Caldera,Cabled-14_TN422_Discrete_Summary.csv
45.91691,-130.02421,Axial ASHES Vent Field,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82633,-129.76333,Axial Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02529,Axial Base Junction Box LJ03A,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02529,Axial Base Junction Box LJ03A,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02529,Axial Base Junction Box LJ03A,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02529,Axial Base Junction Box LJ03A,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02519,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02519,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91659,-130.02519,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91665,-130.02502,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91665,-130.02502,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91665,-130.02502,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.82667,-129.749,Axial Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
45.91705,-130.0248,Axial Central Caldera,Cabled-15_AT50-29_Discrete_Summary.csv
45.91727,-130.0254,Axial Eastern Caldera,Cabled-15_AT50-29_Discrete_Summary.csv
45.9166,-130.02492,Axial Seamount International District 2,Cabled-15_AT50-29_Discrete_Summary.csv
44.35919,-124.96494,Oregon Offshore BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.35919,-124.96494,Oregon Offshore BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.35919,-124.96494,Oregon Offshore BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.35984,-124.96455,Oregon Offshore BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.35984,-124.96455,Oregon Offshore BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.35984,-124.96455,Oregon Offshore BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.37233,-124.95267,Oregon Offshore Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3736,-124.956,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3736,-124.956,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3736,-124.956,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.3695,-124.96133,Oregon Offshore Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.63382,-124.30755,Oregon Shelf BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.63381,-124.30754,Oregon Shelf BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.63381,-124.30754,Oregon Shelf BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.63372,-124.30836,Oregon Shelf BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.63372,-124.30836,Oregon Shelf BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.63372,-124.30836,Oregon Shelf BEP,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.53167,-125.38033,Slope Base Deep Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.50179,-125.40903,Slope Base Junction Box LJ01A,Cabled-15_AT50-29_Discrete_Summary.csv
44.50179,-125.40903,Slope Base Junction Box LJ01A,Cabled-15_AT50-29_Discrete_Summary.csv
44.50179,-125.40903,Slope Base Junction Box LJ01A,Cabled-15_AT50-29_Discrete_Summary.csv
44.51167,-125.39967,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.50178,-125.40856,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.50178,-125.40856,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.52467,-125.38783,Slope Base Shallow Profiler,Cabled-15_AT50-29_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.5145,-125.38883,Slope Base Junction Box LV01A - 100 m SE,Cabled-6_TN326_Discrete_Summary.csv
44.529,-125.3925,Slope Base Shallow Profiler - 250 m W,Cabled-6_TN326_Discrete_Summary.csv
44.529,-125.3925,Slope Base Shallow Profiler - 250 m W,Cabled-6_TN326_Discrete_Summary.csv
44.529,-125.3925,Slope Base Shallow Profiler - 250 m W,Cabled-6_TN326_Discrete_Summary.csv
44.529,-125.3925,Slope Base Shallow Profiler - 250 m W,Cabled-6_TN326_Discrete_Summary.csv
44.529,-125.3925,Slope Base Shallow Profiler - 250 m W,Cabled-6_TN326_Discrete_Summary.csv
44.529,-125.3925,Slope Base Shallow Profiler - 250 m W,Cabled-6_TN326_Discrete_Summary.csv
